geo_id,total_visit_time,day_feature,hour_feature
113,105,weekday,5
114,71,weekday,5
115,12,weekend,3
116,107,weekday,1
117,40,weekday,3
118,6408,weekday,5
119,62,weekday,4
120,38,weekend,5
121,245,weekday,5
122,125,weekday,0
123,84,weekend,3
124,440,weekday,3
125,424,weekday,5
126,56,weekday,5
127,379,weekday,1
128,29,weekday,5
129,10,weekend,5
130,884,weekday,5
131,29,weekday,5
132,457,weekday,4
133,310,weekday,0
134,481,weekday,5
135,48,weekday,0
136,27,weekday,2
137,545,weekday,5
138,204,weekday,0
139,175,weekday,3
140,3040,weekday,5
141,10,weekday,2
142,67,weekday,3
143,762,weekday,5
144,8,weekday,3
145,14,weekend,4
146,9,weekend,3
147,8,weekend,3
148,312,weekday,4
149,5,weekend,5
150,396,weekday,5
151,374,weekday,5
152,664,weekday,5
153,74,weekday,5
154,26,weekday,3
155,15,weekday,3
156,15,weekday,3
157,267,weekday,5
158,18,weekday,0
159,5,weekday,3
160,415,weekday,5
161,32,weekday,4
162,18,weekend,3
163,148,weekday,5
164,73,weekday,5
165,1506,weekday,5
166,196,weekday,0
167,666,weekday,5
168,240,weekday,3
169,37,weekend,5
170,1003,weekday,5
171,186,weekday,5
172,94,weekday,0
173,5,weekday,4
174,212,weekday,4
175,11,weekend,3
176,107,weekday,3
177,2663,weekday,5
178,532,weekday,5
179,12372,weekday,5
180,946,weekday,5
181,91,weekday,0
182,540,weekday,5
183,943,weekday,5
184,5,weekday,5
185,170,weekday,0
186,224,weekday,5
187,1269,weekday,5
188,50,weekday,6
189,471,weekday,5
190,26,weekday,5
191,9,weekday,5
192,57,weekday,0
193,62,weekday,5
194,5,weekday,0
195,11,weekday,2
196,5,weekend,5
197,103,weekday,0
198,65,weekday,0
199,1695,weekday,5
200,24,weekday,4
201,11,weekday,3
202,5,weekend,3
203,11,weekend,5
204,5,weekday,2
205,5,weekend,3
206,692,weekday,5
207,5,weekday,5
208,14,weekday,5
209,735,weekday,5
210,11,weekend,3
211,26,weekday,4
212,34,weekend,3
213,96,weekday,5
214,84,weekday,3
215,264,weekday,5
216,112,weekday,5
217,303,weekday,5
218,36,weekday,3
219,5,weekday,2
220,1427,weekday,5
221,8,weekday,3
222,43,weekday,0
223,257,weekday,5
224,377,weekday,3
225,146,weekday,3
226,22,weekday,0
227,196,weekday,1
228,17,weekday,0
229,16,weekday,0
230,9,weekday,5
231,56,weekend,3
232,7,weekday,5
233,580,weekday,5
234,37,weekday,5
235,21,weekend,3
236,7,weekday,6
237,372,weekday,5
238,39,weekend,5
239,6969,weekday,5
240,31,weekday,5
241,122,weekday,5
242,7,weekend,3
243,1129,weekday,5
244,460,weekday,5
245,190,weekday,0
246,478,weekday,5
247,14,weekday,5
248,8,weekday,3
249,335,weekday,5
250,5,weekend,3
251,115,weekday,5
252,110,weekday,4
253,8,weekday,3
254,8,weekday,3
255,12,weekend,3
256,90,weekday,0
257,155,weekday,5
258,194,weekday,4
259,69,weekday,3
260,66,weekday,0
261,5,weekday,4
262,40,weekend,3
263,524,weekday,5
264,9,weekend,3
265,2634,weekday,5
266,6,weekend,3
267,1117,weekday,5
268,795,weekday,0
269,105,weekday,0
270,8,weekend,3
271,527,weekday,5
272,12,weekday,4
273,13,weekday,4
274,50,weekday,4
275,7,weekday,3
276,5,weekend,5
277,7,weekday,5
278,274,weekday,5
279,39,weekday,5
280,21,weekday,0
281,6,weekday,4
282,166,weekday,0
283,1654,weekday,5
284,406,weekday,3
285,24,weekday,5
286,72,weekday,5
287,151,weekday,0
288,7,weekday,6
289,180,weekday,3
290,18,weekday,5
291,150,weekday,0
292,34,weekday,3
293,235,weekday,5
294,49,weekday,4
295,10,weekday,4
296,42,weekday,1
297,10,weekday,5
298,430,weekday,5
299,76,weekday,3
300,5,weekday,3
301,360,weekday,3
302,99,weekday,5
303,5,weekday,6
304,117,weekday,4
305,13,weekday,2
306,20,weekend,3
307,20,weekend,3
308,19,weekday,2
309,5,weekday,3
310,78,weekday,3
311,63,weekday,2
312,116,weekday,4
313,30,weekday,5
314,50,weekday,5
315,81,weekday,3
316,70,weekday,0
317,326,weekday,5
318,204,weekday,5
319,37,weekday,3
320,17,weekday,4
321,22,weekday,4
322,183,weekday,5
323,6,weekday,5
324,9,weekday,4
325,7,weekday,2
326,5,weekday,5
327,6,weekend,2
328,12,weekday,5
329,8,weekday,4
330,124,weekday,3
331,5,weekday,5
332,436,weekday,5
333,8,weekday,2
334,56,weekday,4
335,123,weekday,4
336,7,weekday,5
337,1389,weekday,5
338,6,weekend,3
339,29,weekday,3
340,7,weekend,4
341,18,weekday,4
342,452,weekday,0
343,17,weekday,3
344,31,weekday,3
345,101,weekday,5
346,72,weekday,4
347,558,weekday,0
348,78,weekday,5
349,701,weekday,5
350,5,weekday,5
351,16,weekday,3
352,222,weekday,3
353,29,weekend,3
354,663,weekday,5
355,179,weekday,5
356,95,weekday,3
357,16,weekday,5
358,1229,weekday,3
359,26,weekday,0
360,1531,weekday,5
361,185,weekday,3
362,203,weekday,3
363,227,weekday,5
364,78,weekday,0
365,91,weekday,3
366,58,weekday,3
367,17,weekday,5
368,680,weekday,5
369,217,weekday,5
370,94,weekday,5
371,54,weekday,0
372,68,weekend,3
373,18,weekend,3
374,204,weekday,5
375,11,weekday,3
376,105,weekday,4
377,185,weekday,5
378,648,weekday,5
379,7,weekday,3
380,323,weekday,4
381,13,weekday,3
382,1596,weekday,0
383,490,weekday,5
384,849,weekday,5
385,6,weekday,3
386,9,weekday,5
387,77,weekday,5
388,341,weekday,5
389,85,weekday,3
390,292,weekday,5
391,301,weekday,5
392,27,weekday,5
393,356,weekday,0
394,484,weekday,5
395,57,weekday,5
396,22,weekday,5
397,82,weekday,4
398,38,weekday,5
399,13,weekday,4
400,59,weekday,5
401,129,weekday,4
402,203,weekday,3
403,79,weekday,4
404,259,weekday,5
405,836,weekday,3
406,5,weekday,2
407,172,weekday,5
408,53,weekday,5
409,98,weekday,4
410,27,weekday,0
411,64,weekday,1
412,201,weekday,0
413,6,weekday,0
414,15,weekday,3
415,947,weekday,5
416,6,weekend,3
417,103,weekday,5
418,7,weekday,1
419,1531,weekday,5
420,12,weekday,5
421,69,weekday,5
422,135,weekday,5
423,12,weekday,2
424,534,weekday,3
425,14,weekday,0
426,440,weekday,5
427,207,weekday,0
428,8,weekday,5
429,19,weekday,5
430,213,weekday,5
431,6,weekday,3
432,10,weekday,4
433,6,weekday,3
434,417,weekday,3
435,17,weekday,3
436,51,weekday,5
437,141,weekday,5
438,78,weekday,5
439,7,weekday,2
440,321,weekday,5
441,205,weekday,5
442,494,weekday,3
443,9,weekday,5
444,12,weekday,5
445,327,weekday,5
446,7,weekday,3
447,39,weekday,4
448,7,weekday,3
449,103,weekday,5
450,126,weekday,5
451,396,weekday,1
452,212,weekday,3
453,6,weekend,5
454,101,weekday,0
455,24,weekday,2
456,7,weekend,3
457,6,weekday,4
458,43,weekday,5
459,9,weekday,2
460,90,weekday,5
461,41,weekday,3
462,99,weekday,4
463,76,weekday,0
464,439,weekday,3
465,36,weekday,5
466,5,weekend,5
467,5,weekend,3
468,13,weekday,3
469,5,weekday,5
470,26,weekend,3
471,228,weekday,5
472,30,weekday,5
473,8,weekday,4
474,28,weekend,3
475,8,weekend,5
476,8,weekday,5
477,13,weekend,3
478,7,weekday,4
479,8,weekday,3
480,11,weekday,3
481,23,weekday,5
482,36,weekday,5
483,759,weekday,5
484,18,weekday,0
485,5,weekday,3
486,14,weekday,3
487,17,weekday,4
488,47,weekday,3
489,168,weekday,5
490,6,weekend,1
491,21,weekday,5
492,19,weekday,5
493,175,weekday,5
494,5,weekend,3
495,121,weekday,3
496,150,weekday,3
497,243,weekday,5
498,19,weekday,3
499,79,weekend,0
500,10,weekday,3
501,20,weekday,4
502,8,weekday,3
503,9,weekday,5
504,638,weekday,5
505,220,weekday,5
506,9,weekend,4
507,7,weekday,5
508,32,weekday,0
509,9,weekday,1
510,6,weekend,3
511,24,weekend,1
512,9,weekday,5
513,288,weekday,3
514,130,weekday,2
515,194,weekday,5
516,52,weekday,3
517,60,weekday,5
518,11,weekday,4
519,13,weekday,0
520,56,weekend,3
521,20,weekend,3
522,280,weekend,3
523,21,weekday,3
524,7,weekday,5
525,7,weekend,4
526,26,weekday,4
527,5,weekend,3
528,19,weekday,0
529,11,weekend,3
530,111,weekday,5
531,290,weekday,5
532,15,weekday,2
533,35,weekday,1
534,36,weekday,1
535,7,weekday,5
536,32,weekday,5
537,34,weekend,3
538,102,weekday,5
539,566,weekday,5
540,5,weekday,5
541,38,weekday,3
542,655,weekday,5
543,267,weekday,5
544,46,weekday,3
545,80,weekday,1
546,305,weekday,5
547,7,weekday,3
548,165,weekday,4
549,25,weekday,3
550,35,weekday,3
551,5,weekend,3
552,13,weekday,3
553,5,weekday,4
554,16,weekday,3
555,12,weekday,3
556,6,weekday,3
557,122,weekday,5
558,102,weekday,5
559,29,weekday,3
560,5,weekday,5
561,19,weekday,5
562,6,weekend,3
563,5,weekday,5
564,42,weekday,4
565,18,weekend,3
566,245,weekday,5
567,191,weekday,0
568,49,weekday,5
569,123,weekday,5
570,105,weekday,4
571,26,weekday,2
572,29,weekday,1
573,18,weekday,4
574,7,weekday,5
575,20,weekend,3
576,9,weekday,4
577,11,weekend,3
578,10,weekday,3
579,6,weekend,3
580,5,weekday,5
581,7,weekend,3
582,214,weekday,5
583,13,weekend,3
584,10,weekday,5
585,19,weekday,3
586,36,weekday,5
587,268,weekday,5
588,20,weekday,5
589,5,weekday,4
590,154,weekday,0
591,7,weekday,3
592,66,weekend,5
593,18,weekday,5
594,6,weekday,5
595,5,weekend,4
596,49,weekday,3
597,77,weekday,3
598,59,weekend,3
599,11,weekday,3
600,45,weekday,0
601,33,weekday,3
602,33,weekday,5
603,52,weekend,3
604,8,weekend,4
605,16,weekday,3
606,46,weekday,0
607,9,weekday,3
608,18,weekend,0
609,22,weekday,3
610,152,weekday,3
611,30,weekday,3
612,12,weekday,5
613,22,weekday,5
614,9,weekday,5
615,12,weekend,3
616,5,weekday,5
617,11,weekday,3
618,22,weekday,3
619,271,weekday,0
620,11,weekend,3
621,569,weekday,5
622,84,weekday,5
623,19,weekend,5
624,8,weekend,3
625,6,weekday,5
626,62,weekend,3
627,428,weekday,5
628,212,weekday,3
629,62,weekday,5
630,71,weekend,3
631,12,weekday,3
632,34,weekday,5
633,15,weekday,0
634,21,weekday,5
635,8,weekday,5
636,32,weekday,4
637,33,weekday,6
638,6,weekend,3
639,35,weekday,5
640,583,weekday,4
641,7,weekday,5
642,18,weekday,5
643,67,weekday,3
644,5,weekday,3
645,19,weekday,5
646,67,weekday,0
647,14,weekday,3
648,6,weekday,5
649,10,weekday,5
650,246,weekday,4
651,76,weekday,5
652,8,weekend,3
653,68,weekday,4
654,70,weekday,0
655,170,weekday,5
656,505,weekday,5
657,43,weekday,3
658,10,weekday,5
659,23,weekday,3
660,11,weekday,5
661,8,weekday,5
662,52,weekday,0
663,6,weekend,4
664,296,weekday,0
665,6,weekday,5
666,11,weekday,5
667,171,weekday,5
668,85,weekday,5
669,45,weekday,3
670,64,weekday,3
671,60,weekday,3
672,182,weekday,5
673,203,weekday,5
674,13,weekday,5
675,7,weekday,4
676,18,weekday,5
677,6,weekend,4
678,5,weekend,3
679,40,weekday,4
680,51,weekday,3
681,7,weekday,5
682,70,weekday,5
683,135,weekday,3
684,23,weekday,3
685,72,weekday,3
686,6,weekend,5
687,15,weekday,5
688,25,weekend,3
689,9,weekday,5
690,123,weekday,0
691,24,weekday,1
692,11,weekday,5
693,172,weekday,5
694,5,weekday,3
695,374,weekday,5
696,31,weekend,5
697,16,weekend,3
698,7,weekday,5
699,6,weekday,4
700,315,weekday,5
701,6,weekday,3
702,963,weekday,5
703,36,weekday,5
704,5,weekday,3
705,9,weekend,3
706,25,weekend,5
707,26,weekend,3
708,5,weekend,3
709,537,weekday,5
710,5,weekday,2
711,207,weekday,5
712,8,weekday,3
713,11,weekday,3
714,30,weekend,5
715,12,weekday,5
716,5,weekday,5
717,58,weekday,5
718,12,weekday,4
719,10,weekday,3
720,664,weekday,5
721,5,weekend,4
722,29,weekend,3
723,84,weekday,3
724,298,weekend,3
725,97,weekday,4
726,47,weekday,5
727,6,weekday,3
728,26,weekday,0
729,32,weekday,1
730,154,weekday,0
731,14,weekday,1
732,39,weekend,3
733,244,weekday,0
734,24,weekend,5
735,31,weekday,3
736,27,weekday,3
737,36,weekday,3
738,40,weekday,0
739,19,weekend,4
740,134,weekday,3
741,379,weekday,5
742,5,weekday,3
743,36,weekday,3
744,148,weekday,5
745,16,weekend,3
746,23,weekday,1
747,90,weekday,0
748,372,weekday,5
749,7,weekday,3
750,6,weekday,3
751,21,weekday,3
752,13,weekday,1
753,7,weekday,3
754,37,weekday,0
755,9,weekend,5
756,10,weekday,2
757,41,weekday,5
758,12,weekday,3
759,29,weekday,5
760,27,weekday,2
761,115,weekday,1
762,8,weekend,3
763,7,weekday,3
764,5,weekday,3
765,37,weekday,5
766,28,weekday,3
767,8,weekend,3
768,49,weekday,5
769,12,weekday,5
770,42,weekday,5
771,18,weekday,5
772,17,weekday,2
773,8,weekday,4
774,42,weekday,4
775,7,weekday,4
776,5,weekend,5
777,55,weekday,3
778,23,weekday,3
779,164,weekday,0
780,5,weekday,3
781,5,weekday,2
782,40,weekday,0
783,50,weekday,3
784,5,weekend,3
785,5,weekday,5
786,5,weekday,4
787,28,weekday,0
788,7,weekday,5
789,92,weekday,3
790,106,weekday,4
791,6,weekday,3
792,11,weekday,3
793,8,weekday,5
794,6,weekend,4
795,5,weekend,0
796,113,weekday,4
797,35,weekend,3
798,26,weekday,4
799,23,weekday,3
800,5,weekday,3
801,21,weekday,5
802,24,weekend,5
803,22,weekday,3
804,12,weekday,5
805,5,weekend,2
806,13,weekday,3
807,21,weekday,3
808,7,weekday,3
809,397,weekday,0
810,6,weekday,5
811,10,weekday,2
812,6,weekday,5
813,27,weekday,5
814,57,weekday,3
815,6,weekday,3
816,230,weekday,6
817,7,weekday,4
818,5,weekend,4
819,329,weekday,5
820,17,weekday,3
821,40,weekend,4
822,212,weekday,5
823,56,weekday,5
824,27,weekday,4
825,10,weekday,4
826,11,weekday,4
827,35,weekday,5
828,8,weekday,0
829,5,weekday,3
830,9,weekday,3
831,108,weekday,4
832,355,weekday,3
833,192,weekday,0
834,42,weekend,3
835,2840,weekday,5
836,12,weekday,3
837,26,weekday,3
838,92,weekday,5
839,11,weekday,5
840,14,weekend,3
841,18,weekend,3
842,16,weekday,4
843,95,weekend,3
844,34,weekday,3
845,414,weekday,5
846,5,weekday,5
847,7,weekday,5
848,41,weekend,3
849,38,weekday,5
850,58,weekday,3
851,10,weekday,3
852,7,weekday,3
853,57,weekday,3
854,51,weekday,5
855,23,weekday,6
856,16,weekend,5
857,12,weekend,3
858,13,weekday,4
859,604,weekday,5
860,460,weekday,5
861,47,weekday,5
862,192,weekday,3
863,93,weekday,5
864,9,weekday,5
865,9,weekday,4
866,283,weekday,5
867,36,weekday,5
868,8,weekday,5
869,6,weekend,2
870,96,weekday,0
871,435,weekday,0
872,16,weekday,3
873,18,weekend,3
874,310,weekday,5
875,115,weekday,5
876,37,weekday,5
877,6,weekday,5
878,28,weekday,3
879,11,weekday,1
880,12,weekend,5
881,11,weekday,5
882,10,weekend,3
883,103,weekday,4
884,99,weekend,3
885,31,weekend,3
886,73,weekday,0
887,8,weekday,3
888,18,weekday,4
889,9,weekday,3
890,90,weekend,3
891,7,weekend,3
892,13,weekday,3
893,16,weekday,4
894,224,weekday,0
895,13,weekday,3
896,235,weekday,5
897,28,weekday,5
898,55,weekday,0
899,5,weekend,3
900,56,weekday,3
901,44,weekday,5
902,220,weekday,5
903,10,weekday,3
904,243,weekday,3
905,12,weekend,5
906,7,weekday,3
907,18,weekday,3
908,564,weekday,5
909,11,weekday,4
910,13,weekday,3
911,14,weekday,5
912,11,weekday,4
913,12,weekday,3
914,5,weekday,2
915,27,weekday,3
916,6,weekday,5
917,283,weekday,0
918,35,weekday,3
919,51,weekend,3
920,10,weekend,5
921,26,weekday,3
922,217,weekday,5
923,41,weekday,4
924,164,weekday,0
925,150,weekday,5
926,27,weekday,5
927,9,weekend,5
928,9,weekday,2
929,30,weekend,4
930,5,weekday,4
931,44,weekday,3
932,15,weekend,4
933,8,weekday,5
934,10,weekday,3
935,11,weekday,3
936,8,weekday,5
937,12,weekday,5
938,22,weekend,3
939,16,weekday,3
940,21,weekday,2
941,60,weekday,5
942,55,weekday,5
943,6,weekday,1
944,30,weekday,5
945,210,weekday,5
946,11,weekend,4
947,250,weekday,5
948,43,weekday,5
949,126,weekday,5
950,63,weekday,5
951,12,weekday,5
952,44,weekday,5
953,16,weekday,3
954,21,weekend,3
955,17,weekend,4
956,16,weekday,5
957,256,weekday,5
958,7,weekday,3
959,135,weekday,3
960,8,weekday,6
961,108,weekday,0
962,12,weekday,5
963,5,weekday,3
964,8,weekday,5
965,8,weekend,4
966,15,weekday,5
967,15,weekday,3
968,8,weekday,3
969,11,weekday,3
970,52,weekday,5
971,24,weekday,5
972,39,weekday,3
973,7,weekday,5
974,184,weekday,5
975,32,weekday,3
976,5,weekday,5
977,56,weekday,0
978,5,weekday,3
979,6,weekday,4
980,6,weekday,5
981,45,weekday,0
982,810,weekday,5
983,209,weekend,3
984,232,weekday,0
985,155,weekday,0
986,171,weekday,0
987,38,weekday,0
988,65,weekday,4
989,29,weekday,2
990,226,weekday,4
991,13,weekday,3
992,92,weekday,0
993,103,weekday,5
994,274,weekday,0
995,300,weekday,5
996,70,weekday,3
997,488,weekday,5
998,173,weekday,5
999,86,weekend,3
1000,5,weekend,2
1001,173,weekday,4
1002,86,weekday,0
1003,9,weekend,3
1004,1009,weekend,3
1005,12,weekday,2
1006,22,weekday,0
1007,21,weekday,5
1008,284,weekday,5
1009,6,weekday,2
1010,171,weekday,5
1011,357,weekday,3
1012,36,weekday,0
1013,5,weekday,5
1014,69,weekday,3
1015,115,weekday,5
1016,74,weekday,5
1017,184,weekday,3
1018,6,weekday,5
1019,18,weekday,2
1020,10,weekend,3
1021,32,weekday,2
1022,90,weekday,4
1023,9,weekend,3
1024,9,weekday,5
1025,14,weekday,5
1026,7,weekday,5
1027,8,weekend,3
1028,8,weekday,5
1029,6,weekday,2
1030,13,weekend,4
1031,5,weekday,3
1032,25,weekday,0
1033,6,weekday,0
1034,10,weekend,2
1035,5,weekday,5
1036,25,weekday,3
1037,28,weekday,3
1038,40,weekday,0
1039,32,weekday,2
1040,53,weekday,1
1041,17,weekday,5
1042,91,weekday,5
1043,40,weekday,1
1044,9,weekday,5
1045,6,weekend,5
1046,25,weekday,3
1047,6,weekday,2
1048,5,weekday,3
1049,147,weekday,4
1050,6,weekday,5
1051,30,weekend,3
1052,55,weekday,0
1053,5,weekday,2
1054,15,weekday,5
1055,5,weekday,1
1056,5,weekday,5
1057,8,weekday,3
1058,12,weekday,2
1059,9,weekday,3
1060,17,weekday,3
1061,9,weekday,5
1062,9,weekday,2
1063,21,weekday,5
1064,14,weekday,0
1065,7,weekday,4
1066,6,weekday,1
1067,25,weekday,0
1068,28,weekend,1
1069,32,weekday,0
1070,23,weekday,4
1071,5,weekday,4
1072,7,weekend,3
1073,8,weekday,3
1074,27,weekend,3
1075,97,weekday,0
1076,7,weekday,5
1077,48,weekday,4
1078,10,weekend,3
1079,255,weekday,1
1080,5,weekday,3
1081,13,weekday,5
1082,6,weekend,3
1083,5,weekday,4
1084,11,weekday,3
1085,7,weekend,3
1086,9,weekend,3
1087,10,weekend,3
1088,65,weekday,3
1089,8,weekday,2
1090,6,weekday,3
1091,10,weekday,3
1092,399,weekday,5
1093,12,weekday,5
1094,38,weekend,3
1095,133,weekday,5
1096,46,weekday,3
1097,99,weekday,3
1098,16,weekday,5
1099,83,weekday,4
1100,7,weekday,2
1101,100,weekday,0
1102,17,weekend,5
1103,10,weekday,5
1104,5,weekday,3
1105,19,weekday,5
1106,153,weekday,4
1107,10,weekend,3
1108,18,weekend,3
1109,7,weekday,5
1110,24,weekday,1
1111,12,weekday,5
1112,8,weekday,4
1113,5,weekday,5
1114,5,weekday,1
1115,13,weekend,3
1116,69,weekday,3
1117,6,weekday,5
1118,6,weekday,2
1119,49,weekday,5
1120,5,weekday,3
1121,21,weekday,1
1122,5,weekend,3
1123,197,weekday,5
1124,6,weekday,1
1125,6,weekday,5
1126,9,weekday,3
1127,171,weekend,3
1128,7,weekend,3
1129,7,weekday,5
1130,28,weekday,5
1131,7,weekday,3
1132,9,weekday,0
1133,12,weekend,1
1134,72,weekday,5
1135,208,weekday,5
1136,138,weekday,0
1137,15,weekend,4
1138,126,weekend,3
1139,24,weekday,5
1140,6,weekday,3
1141,7,weekday,3
1142,5,weekday,5
1143,7,weekday,5
1144,12,weekday,2
1145,51,weekday,5
1146,20,weekday,5
1147,103,weekday,5
1148,7,weekend,5
1149,38,weekday,1
1150,27,weekday,3
1151,5,weekend,3
1152,8,weekday,3
1153,5,weekday,4
1154,48,weekday,5
1155,21,weekday,3
1156,26,weekday,3
1157,9,weekday,3
1158,163,weekday,2
1159,5,weekend,1
1160,11,weekday,3
1161,171,weekend,3
1162,7,weekday,4
1163,60,weekday,5
1164,8,weekend,3
1165,23,weekday,5
1166,19,weekend,3
1167,6,weekday,5
1168,32,weekday,0
1169,414,weekday,0
1170,5,weekday,5
1171,12,weekend,3
1172,6,weekday,2
1173,14,weekend,3
1174,47,weekday,5
1175,13,weekday,5
1176,11,weekday,5
1177,105,weekday,5
1178,5,weekday,2
1179,67,weekday,3
1180,172,weekday,5
1181,8,weekend,5
1182,16,weekend,3
1183,5,weekday,3
1184,7,weekend,3
1185,552,weekday,5
1186,11,weekend,3
1187,7,weekday,6
1188,17,weekday,2
1189,131,weekday,0
1190,17,weekday,5
1191,216,weekday,5
1192,6,weekday,5
1193,5,weekend,0
1194,50,weekday,5
1195,68,weekday,6
1196,7,weekend,3
1197,6,weekend,1
1198,26,weekend,5
1199,18,weekday,3
1200,103,weekend,4
1201,107,weekday,5
1202,23,weekend,3
1203,10,weekday,5
1204,6,weekday,5
1205,16,weekday,5
1206,8,weekday,0
1207,13,weekend,4
1208,43,weekday,5
1209,701,weekday,5
1210,9,weekend,5
1211,10,weekday,5
1212,344,weekday,5
1213,6,weekday,3
1214,50,weekend,0
1215,7,weekday,2
1216,18,weekday,5
1217,322,weekday,5
1218,11,weekday,0
1219,32,weekday,5
1220,13,weekend,5
1221,6,weekend,3
1222,23,weekday,5
1223,6,weekend,3
1224,8,weekend,4
1225,8,weekday,3
1226,7,weekday,2
1227,13,weekday,4
1228,9,weekday,5
1229,14,weekday,5
1230,60,weekday,3
1231,6,weekday,5
1232,7,weekday,3
1233,8,weekday,3
1234,11,weekday,5
1235,152,weekday,0
1236,83,weekday,4
1237,9,weekday,3
1238,136,weekday,5
1239,6,weekend,3
1240,60,weekday,5
1241,53,weekday,0
1242,6,weekday,5
1243,37,weekday,0
1244,8,weekday,3
1245,6,weekend,3
1246,199,weekday,5
1247,8,weekday,2
1248,204,weekday,0
1249,56,weekday,5
1250,115,weekday,2
1251,9,weekend,3
1252,22,weekend,3
1253,27,weekday,5
1254,5,weekend,3
1255,7,weekday,2
1256,118,weekday,3
1257,33,weekday,4
1258,170,weekday,5
1259,17,weekday,4
1260,62,weekday,0
1261,50,weekday,0
1262,5,weekday,4
1263,6,weekday,2
1264,43,weekday,3
1265,15,weekday,4
1266,8,weekend,2
1267,6,weekend,3
1268,5,weekday,5
1269,21,weekday,5
1270,7,weekday,5
1271,8,weekday,3
1272,27,weekday,2
1273,28,weekday,5
1274,67,weekday,3
1275,442,weekday,5
1276,38,weekend,5
1277,9,weekend,3
1278,85,weekday,3
1279,168,weekday,3
1280,279,weekday,5
1281,9,weekend,5
1282,26,weekday,5
1283,84,weekday,0
1284,65,weekday,0
1285,6,weekend,3
1286,494,weekday,5
1287,5,weekend,2
1288,68,weekday,0
1289,21,weekday,3
1290,133,weekend,3
1291,5,weekday,5
1292,194,weekday,5
1293,17,weekday,4
1294,16,weekday,4
1295,62,weekday,4
1296,16,weekend,3
1297,62,weekday,5
1298,21,weekend,3
1299,132,weekend,3
1300,50,weekday,5
1301,5,weekend,1
1302,6,weekend,3
1303,195,weekday,0
1304,201,weekday,0
1305,34,weekday,3
1306,30,weekday,3
1307,66,weekday,3
1308,6,weekend,4
1309,80,weekday,3
1310,28,weekday,3
1311,34,weekday,3
1312,16,weekday,4
1313,5,weekday,3
1314,5,weekday,3
1315,10,weekday,3
1316,8,weekday,4
1317,20,weekend,4
1318,8,weekday,3
1319,5,weekday,3
1320,6,weekend,5
1321,17,weekday,5
1322,51,weekday,4
1323,6,weekend,4
1324,9,weekday,3
1325,30,weekend,3
1326,25,weekday,1
1327,26,weekday,2
1328,48,weekday,5
1329,8,weekday,5
1330,6,weekend,3
1331,39,weekday,1
1332,6,weekday,5
1333,5,weekend,4
1334,78,weekday,2
1335,10,weekday,3
1336,6,weekend,3
1337,7,weekday,2
1338,6,weekday,4
1339,7,weekend,2
1340,6,weekend,3
1341,5,weekday,3
1342,16,weekday,2
1343,11,weekday,5
1344,6,weekend,3
1345,35,weekday,3
1346,10,weekend,0
1347,9,weekday,0
1348,5,weekend,2
1349,7,weekday,3
1350,6,weekend,5
1351,5,weekday,2
1352,60,weekday,5
1353,19,weekday,3
1354,8,weekday,3
1355,38,weekday,3
1356,6,weekday,3
